City,Beijing,Tianjin,Shijiazhuang,Qinhuangdao,Baoding,Taiyuan,Hohhot,Shenyang,Dalian,Changchun,Harbin,Shanghai,Nanjing,Suzhou,Zhenjiang,Hangzhou,Ningbo,Wenzhou,Hefei,Fuzhou,Xiamen,Nanchang,Jinan,Qingdao,Zhengzhou,Wuhan,Changsha,Guangzhou,Shenzhen,Nanning,Guilin,Haikou,Chongqing,Chengdu,Guiyang,Zunyi,Kunming,Xi’an,Lanzhou,Urumqi,RowSum,Rank
Beijing,0.0,0.7,0.775,0.6000000000000001,0.64375,0.7125,0.5875,0.73125,0.65,0.68125,0.73125,0.7,0.7125,0.68125,0.7125,0.68125,0.55625,0.73125,0.79375,0.7,0.48125,0.73125,0.74375,0.7,0.7375,0.73125,0.65,0.60625,0.50625,0.73125,0.7625,0.7,0.73125,0.41875,0.66875,0.7625,0.5875,0.68125,0.7625,0.55625,26.33125,1.0
Tianjin,0.30000000000000004,0.0,0.475,0.4875,0.5625,0.6375,0.375,0.38749999999999996,0.32499999999999996,0.5625,0.54375,0.48124999999999996,0.54375,0.60625,0.6375,0.23124999999999998,0.50625,0.2875,0.4125,0.23124999999999998,0.34375,0.31875,0.32499999999999996,0.3125,0.44375,0.26249999999999996,0.2875,0.3125,0.3125,0.4125,0.51875,0.40625,0.65,0.3375,0.40625,0.49375,0.35624999999999996,0.41874999999999996,0.49375,0.36875,16.375,33.0
Shijiazhuang,0.22499999999999998,0.525,0.0,0.45625,0.5875,0.63125,0.4,0.525,0.36875,0.55625,0.35625,0.44999999999999996,0.49375,0.55625,0.7125,0.43125,0.525,0.36875,0.36875,0.30625,0.36875,0.36875,0.36875,0.3375,0.39375,0.4,0.4,0.36875,0.3625,0.625,0.5125,0.55625,0.65,0.4,0.30625,0.49375,0.36875,0.4,0.4625,0.36875,17.35625,28.0
Qinhuangdao,0.3999999999999999,0.5125,0.54375,0.0,0.49375,0.60625,0.41875,0.4625,0.43125,0.5125,0.48125,0.35625,0.49375,0.61875,0.5875,0.43125,0.55625,0.43125,0.49375,0.36875,0.43125,0.41875,0.49375,0.4625,0.45625,0.4625,0.4625,0.4,0.425,0.4,0.48125,0.30625,0.7,0.4625,0.3375,0.5875,0.43125,0.5125,0.43125,0.54375,18.40625,25.0
Baoding,0.35624999999999996,0.4375,0.4125,0.50625,0.0,0.47500000000000003,0.475,0.4375,0.38125,0.44375,0.4375,0.45624999999999993,0.54375,0.56875,0.6,0.40625,0.56875,0.40625,0.4125,0.40625,0.3125,0.40625,0.46875,0.4125,0.40625,0.4375,0.4625,0.46875,0.3125,0.3875,0.4375,0.38125,0.5375,0.4625,0.35,0.4375,0.44375,0.4375,0.43125,0.4125,17.1375,29.0
Taiyuan,0.2875,0.36250000000000004,0.36875,0.39375000000000004,0.5249999999999999,0.0,0.35625,0.5,0.3125,0.30625,0.29374999999999996,0.29374999999999996,0.53125,0.40625,0.4375,0.3375,0.4625,0.30625,0.375,0.21875,0.28125,0.33125,0.30625,0.24999999999999997,0.39375,0.36875,0.30625,0.24375,0.275,0.4125,0.5125,0.34375,0.6375,0.275,0.275,0.4625,0.36875,0.39999999999999997,0.275,0.32499999999999996,14.118749999999999,39.0
Hohhot,0.4125,0.625,0.6,0.58125,0.525,0.64375,0.0,0.625,0.4125,0.65625,0.6375,0.6125,0.58125,0.65625,0.625,0.59375,0.5625,0.5625,0.6,0.375,0.3125,0.53125,0.625,0.56875,0.5249999999999999,0.6499999999999999,0.61875,0.46875,0.3125,0.50625,0.64375,0.53125,0.5625,0.525,0.40625,0.61875,0.5,0.625,0.49375,0.5,21.4125,11.0
Shenyang,0.26875000000000004,0.6125,0.475,0.5375,0.5625,0.5,0.375,0.0,0.26249999999999996,0.5,0.3875,0.48125,0.48124999999999996,0.48124999999999996,0.5125,0.35624999999999996,0.50625,0.4125,0.41250000000000003,0.28125,0.30624999999999997,0.39375,0.32499999999999996,0.3125,0.31875,0.425,0.2875,0.3125,0.3125,0.5875,0.45624999999999993,0.53125,0.675,0.30625,0.33125000000000004,0.49375,0.29374999999999996,0.34375,0.36875,0.3375,16.125,36.0
Dalian,0.35,0.675,0.63125,0.56875,0.61875,0.6875,0.5875,0.7375,0.0,0.775,0.7625,0.6375,0.66875,0.6375,0.6875,0.6,0.49375,0.5875,0.55,0.46875,0.3625,0.64375,0.7125,0.55,0.675,0.7625,0.50625,0.36875,0.36875,0.65,0.73125,0.59375,0.7625,0.4,0.60625,0.61875,0.475,0.70625,0.525,0.48125,23.225,7.0
Changchun,0.31875,0.4375,0.44375,0.48750000000000004,0.55625,0.69375,0.34375,0.5,0.22499999999999998,0.0,0.3375,0.5812499999999999,0.63125,0.63125,0.6,0.46875,0.40625,0.28125,0.31875,0.25625,0.28125,0.2875,0.375,0.31875,0.4625,0.375,0.4,0.3125,0.28125,0.5375,0.43124999999999997,0.50625,0.5625,0.36875,0.40625,0.43125,0.34375,0.31875,0.4625,0.34375,16.325,34.0
