City,Beijing,Tianjin,Shijiazhuang,Qinhuangdao,Baoding,Taiyuan,Hohhot,Shenyang,Dalian,Changchun,Harbin,Shanghai,Nanjing,Suzhou,Zhenjiang,Hangzhou,Ningbo,Wenzhou,Hefei,Fuzhou,Xiamen,Nanchang,Jinan,Qingdao,Zhengzhou,Wuhan,Changsha,Guangzhou,Shenzhen,Nanning,Guilin,Haikou,Chongqing,Chengdu,Guiyang,Zunyi,Kunming,Xi’an,Lanzhou,Urumqi,RowSum,Rank
Beijing,0.0,0.7416666666666667,0.7541666666666667,0.6000000000000001,0.6270833333333333,0.7125,0.5666666666666667,0.7145833333333333,0.6916666666666667,0.68125,0.73125,0.7,0.7125,0.68125,0.7125,0.68125,0.55625,0.7145833333333333,0.79375,0.6583333333333333,0.48125,0.73125,0.74375,0.7,0.7375,0.7729166666666667,0.6083333333333334,0.5437500000000001,0.5270833333333333,0.7104166666666667,0.7625,0.7,0.73125,0.41875,0.66875,0.7625,0.5875,0.7229166666666667,0.7208333333333333,0.5895833333333333,26.252083333333335,1.0
Tianjin,0.2583333333333333,0.0,0.475,0.4875,0.5625,0.5958333333333333,0.375,0.42916666666666664,0.32499999999999996,0.4791666666666667,0.46458333333333335,0.56875,0.54375,0.54375,0.6375,0.23124999999999998,0.50625,0.3125,0.4875,0.2645833333333333,0.3270833333333333,0.4020833333333333,0.32499999999999996,0.3125,0.44375,0.30416666666666664,0.2875,0.2958333333333333,0.3291666666666666,0.4958333333333333,0.51875,0.4895833333333333,0.6291666666666667,0.31666666666666665,0.40625,0.49375,0.33541666666666664,0.35624999999999996,0.4770833333333333,0.33541666666666664,16.429166666666664,34.0
Shijiazhuang,0.24583333333333335,0.525,0.0,0.45625,0.5875,0.6104166666666666,0.41666666666666663,0.6083333333333334,0.36875,0.5145833333333334,0.3979166666666667,0.4916666666666666,0.51875,0.55625,0.65,0.38958333333333334,0.5666666666666667,0.45208333333333334,0.36875,0.30625,0.3479166666666667,0.36875,0.3895833333333334,0.3375,0.45625,0.3791666666666667,0.3625,0.36875,0.3625,0.6041666666666666,0.5125,0.55625,0.65,0.3791666666666667,0.43124999999999997,0.5354166666666667,0.4104166666666667,0.3791666666666667,0.42083333333333334,0.40208333333333335,17.68541666666667,28.0
Qinhuangdao,0.3999999999999999,0.5125,0.54375,0.0,0.49375,0.5729166666666667,0.5020833333333334,0.4625,0.43125,0.49583333333333335,0.5229166666666667,0.3979166666666667,0.49375,0.61875,0.6291666666666667,0.43125,0.55625,0.43125,0.4729166666666667,0.36875,0.4104166666666667,0.4604166666666667,0.45208333333333334,0.4416666666666667,0.45625,0.4625,0.4625,0.4416666666666667,0.425,0.4,0.5229166666666667,0.38958333333333334,0.7416666666666667,0.4625,0.3791666666666667,0.5875,0.4104166666666667,0.49583333333333335,0.5145833333333334,0.54375,18.797916666666666,24.0
Baoding,0.3729166666666667,0.4375,0.4125,0.50625,0.0,0.47500000000000003,0.4125,0.4375,0.38125,0.44375,0.4375,0.45624999999999993,0.5354166666666667,0.56875,0.6333333333333333,0.40625,0.5479166666666666,0.44791666666666663,0.4125,0.40625,0.3958333333333333,0.40625,0.46875,0.4125,0.40625,0.4375,0.4625,0.46875,0.3125,0.3875,0.4375,0.38125,0.5375,0.4625,0.39166666666666666,0.4375,0.44375,0.4375,0.43125,0.4125,17.262500000000003,29.0
Taiyuan,0.2875,0.4041666666666667,0.3895833333333334,0.42708333333333326,0.5249999999999999,0.0,0.35625,0.43749999999999994,0.3125,0.33958333333333335,0.3354166666666667,0.29374999999999996,0.5104166666666666,0.40625,0.5208333333333333,0.3375,0.4625,0.30625,0.375,0.26041666666666663,0.28125,0.3729166666666667,0.30625,0.29166666666666663,0.4354166666666667,0.36875,0.30625,0.22708333333333333,0.31666666666666665,0.475,0.4916666666666667,0.4270833333333333,0.6375,0.275,0.275,0.4625,0.35208333333333336,0.39999999999999997,0.31666666666666665,0.36666666666666664,14.672916666666666,39.0
Hohhot,0.43333333333333335,0.625,0.5833333333333334,0.49791666666666656,0.5875,0.64375,0.0,0.6041666666666667,0.4125,0.6354166666666667,0.6791666666666667,0.6125,0.6145833333333333,0.65625,0.625,0.59375,0.5625,0.5625,0.6,0.4583333333333333,0.3958333333333333,0.5729166666666666,0.625,0.5479166666666666,0.6083333333333333,0.5708333333333333,0.6020833333333333,0.46875,0.3125,0.5479166666666666,0.6854166666666667,0.53125,0.6041666666666667,0.525,0.4895833333333333,0.5770833333333334,0.5833333333333334,0.5833333333333334,0.5354166666666667,0.5333333333333333,21.8875,9.0
Shenyang,0.28541666666666665,0.5708333333333333,0.3916666666666666,0.5375,0.5625,0.5625,0.39583333333333326,0.0,0.26249999999999996,0.5,0.3875,0.46458333333333335,0.46041666666666664,0.48124999999999996,0.5125,0.35624999999999996,0.50625,0.42916666666666664,0.44583333333333336,0.28125,0.30624999999999997,0.3770833333333333,0.40833333333333327,0.3458333333333333,0.31875,0.4083333333333333,0.2875,0.3125,0.3458333333333333,0.5458333333333334,0.5395833333333333,0.53125,0.675,0.30625,0.33125000000000004,0.49375,0.29374999999999996,0.34375,0.4104166666666667,0.36249999999999993,16.3375,35.0
Dalian,0.30833333333333335,0.675,0.63125,0.56875,0.61875,0.6875,0.5875,0.7375,0.0,0.775,0.7208333333333333,0.6791666666666667,0.66875,0.6375,0.6708333333333334,0.5583333333333333,0.4729166666666667,0.5875,0.6166666666666667,0.46875,0.3625,0.64375,0.7125,0.6166666666666667,0.675,0.7625,0.50625,0.39375000000000004,0.36875,0.65,0.73125,0.59375,0.7416666666666667,0.4416666666666667,0.60625,0.6604166666666667,0.49166666666666664,0.70625,0.525,0.5645833333333333,23.424999999999997,6.0
Changchun,0.31875,0.5208333333333333,0.4854166666666666,0.5041666666666667,0.55625,0.6604166666666667,0.36458333333333326,0.5,0.22499999999999998,0.0,0.4791666666666667,0.5395833333333333,0.5895833333333333,0.6020833333333333,0.6208333333333333,0.4270833333333333,0.40625,0.28125,0.31875,0.25625,0.28125,0.3208333333333333,0.375,0.3395833333333333,0.5041666666666667,0.375,0.4,0.3125,0.28125,0.5375,0.47291666666666665,0.4645833333333333,0.6041666666666666,0.36875,0.3645833333333333,0.4729166666666667,0.34375,0.4020833333333333,0.5458333333333334,0.34375,16.766666666666666,30.0
Harbin,0.26875000000000004,0.5354166666666667,0.6020833333333333,0.4770833333333333,0.5625,0.6645833333333333,0.3208333333333333,0.6125,0.2791666666666667,0.5208333333333333,0.0,0.5812499999999999,0.6020833333333333,0.5708333333333333,0.6229166666666667,0.4875,0.44999999999999996,0.44999999999999996,0.41250000000000003,0.23958333333333331,0.34375,0.3833333333333333,0.425,0.3916666666666667,0.48125,0.3625,0.5229166666666667,0.2708333333333333,0.36875,0.6,0.70625,0.50625,0.6416666666666667,0.40625,0.38125,0.5395833333333333,0.3625,0.425,0.5041666666666667,0.32499999999999996,18.208333333333336,27.0
Shanghai,0.30000000000000004,0.43125,0.5083333333333334,0.6020833333333333,0.5437500000000001,0.70625,0.38749999999999996,0.5354166666666667,0.3208333333333333,0.4604166666666667,0.41875000000000007,0.0,0.55,0.5395833333333333,0.64375,0.5020833333333333,0.48125,0.35625,0.39375,0.3,0.3333333333333333,0.33125,0.39791666666666664,0.4270833333333333,0.4958333333333333,0.41875,0.4375,0.4083333333333333,0.3875,0.5895833333333335,0.625,0.4458333333333333,0.7020833333333334,0.44583333333333336,0.4416666666666666,0.6125,0.3875,0.39375,0.5416666666666666,0.4270833333333333,18.23125,26.0
Nanjing,0.2875,0.45625000000000004,0.48124999999999996,0.50625,0.46458333333333335,0.48958333333333337,0.38541666666666674,0.5395833333333333,0.33125000000000004,0.41041666666666665,0.3979166666666667,0.44999999999999996,0.0,0.5520833333333333,0.625,0.275,0.49375,0.36875,0.45625,0.24999999999999997,0.3625,0.4041666666666667,0.36875,0.33125,0.5291666666666667,0.4604166666666667,0.40208333333333335,0.28125,0.34791666666666665,0.47291666666666665,0.48125,0.375,0.6520833333333333,0.3875,0.40833333333333327,0.5229166666666667,0.3541666666666667,0.5083333333333333,0.4625,0.35625,16.68958333333333,31.0
Suzhou,0.31875,0.45625000000000004,0.44375,0.38125,0.43125,0.59375,0.34375,0.51875,0.36250000000000004,0.3979166666666667,0.4291666666666667,0.4604166666666667,0.44791666666666674,0.0,0.6895833333333333,0.27499999999999997,0.49583333333333335,0.33958333333333335,0.45625,0.29999999999999993,0.3416666666666667,0.3416666666666667,0.39375,0.3729166666666667,0.46249999999999997,0.39375,0.38125000000000003,0.33125,0.35625,0.43125,0.4875,0.375,0.58125,0.3666666666666667,0.38333333333333336,0.5125,0.3875,0.44583333333333325,0.5125,0.45,16.45,33.0
Zhenjiang,0.2875,0.36250000000000004,0.35,0.37083333333333335,0.3666666666666667,0.47916666666666674,0.375,0.48750000000000004,0.3291666666666666,0.37916666666666665,0.3770833333333333,0.35624999999999996,0.375,0.3104166666666667,0.0,0.2958333333333333,0.3979166666666667,0.33958333333333335,0.45625,0.29999999999999993,0.30000000000000004,0.3416666666666667,0.36249999999999993,0.3416666666666666,0.4208333333333333,0.37083333333333335,0.3375,0.3416666666666667,0.36666666666666664,0.43125,0.5395833333333333,0.375,0.4666666666666666,0.3875,0.30000000000000004,0.5125,0.3541666666666667,0.36249999999999993,0.5125000000000001,0.41875,14.839583333333334,38.0
Hangzhou,0.31875,0.76875,0.6104166666666666,0.56875,0.59375,0.6625,0.40625,0.64375,0.44166666666666665,0.5729166666666667,0.5125,0.4979166666666667,0.725,0.7250000000000001,0.7041666666666667,0.0,0.58125,0.55,0.4625,0.3729166666666667,0.425,0.55,0.5604166666666667,0.41041666666666665,0.5874999999999999,0.64375,0.4854166666666667,0.39375,0.4354166666666667,0.68125,0.5604166666666667,0.5208333333333334,0.70625,0.48125,0.45625000000000004,0.5958333333333334,0.45,0.6125,0.5541666666666667,0.4666666666666667,21.295833333333334,12.0
Ningbo,0.44375,0.49375,0.43333333333333335,0.44375,0.4520833333333334,0.5375,0.4375,0.49375,0.5270833333333333,0.59375,0.55,0.51875,0.50625,0.5041666666666667,0.6020833333333333,0.41874999999999996,0.0,0.5125,0.5875,0.44166666666666665,0.3375,0.55625,0.5020833333333333,0.49375,0.4458333333333333,0.51875,0.46875,0.5166666666666667,0.3416666666666667,0.47291666666666665,0.58125,0.35,0.51875,0.5020833333333333,0.4666666666666667,0.60625,0.4666666666666667,0.51875,0.58125,0.55,19.29375,21.0
Wenzhou,0.28541666666666665,0.6875,0.5479166666666666,0.56875,0.5520833333333334,0.69375,0.4375,0.5708333333333333,0.4125,0.71875,0.55,0.64375,0.63125,0.6604166666666667,0.6604166666666667,0.44999999999999996,0.48750000000000004,0.0,0.4625,0.34791666666666665,0.3375,0.5083333333333334,0.5416666666666666,0.36875,0.48541666666666666,0.49166666666666664,0.3520833333333333,0.46458333333333335,0.39375,0.6291666666666667,0.6645833333333334,0.5479166666666666,0.7375,0.5020833333333334,0.4979166666666667,0.60625,0.38333333333333336,0.50625,0.58125,0.4083333333333333,20.37708333333333,14.0
Hefei,0.20625000000000004,0.5125,0.63125,0.5270833333333333,0.5875,0.625,0.4,0.5541666666666667,0.3833333333333333,0.68125,0.5874999999999999,0.60625,0.54375,0.54375,0.54375,0.5375,0.4125,0.5375,0.0,0.23124999999999998,0.3541666666666667,0.5625,0.6,0.48124999999999996,0.5104166666666667,0.5458333333333334,0.38125,0.31875,0.35208333333333336,0.5875,0.66875,0.5562499999999999,0.6375,0.3895833333333334,0.48124999999999996,0.5604166666666667,0.35,0.5520833333333334,0.4770833333333333,0.42083333333333334,19.43958333333333,20.0
Fuzhou,0.3416666666666667,0.7354166666666667,0.69375,0.63125,0.59375,0.7395833333333334,0.5416666666666667,0.71875,0.53125,0.74375,0.7604166666666667,0.7,0.75,0.7000000000000001,0.7000000000000001,0.6270833333333333,0.5583333333333333,0.6520833333333333,0.76875,0.0,0.4083333333333333,0.71875,0.6145833333333333,0.76875,0.6208333333333333,0.74375,0.7020833333333334,0.3895833333333333,0.41458333333333336,0.74375,0.7791666666666667,0.5625,0.76875,0.5125,0.6541666666666667,0.7520833333333333,0.4708333333333333,0.6458333333333334,0.6604166666666667,0.6395833333333334,25.05833333333333,4.0
Xiamen,0.51875,0.6729166666666667,0.6520833333333333,0.5895833333333333,0.6041666666666667,0.71875,0.6041666666666667,0.6937500000000001,0.6375,0.71875,0.65625,0.6666666666666667,0.6375,0.6583333333333333,0.7,0.575,0.6625,0.6625,0.6458333333333333,0.5916666666666667,0.0,0.71875,0.60625,0.66875,0.6104166666666666,0.6979166666666667,0.6416666666666666,0.6604166666666667,0.40208333333333335,0.7229166666666667,0.70625,0.5833333333333333,0.7375,0.5666666666666667,0.6749999999999999,0.68125,0.6166666666666667,0.6979166666666667,0.6645833333333333,0.6333333333333333,25.15833333333333,3.0
Nanchang,0.26875000000000004,0.5979166666666667,0.63125,0.5395833333333333,0.59375,0.6270833333333333,0.42708333333333337,0.6229166666666667,0.35624999999999996,0.6791666666666667,0.6166666666666667,0.66875,0.5958333333333333,0.6583333333333333,0.6583333333333333,0.44999999999999996,0.44375,0.4916666666666666,0.4375,0.28125,0.28125,0.0,0.5333333333333332,0.38541666666666663,0.475,0.3895833333333333,0.475,0.40625,0.36875,0.6291666666666667,0.70625,0.5625,0.7229166666666667,0.4,0.44791666666666663,0.55625,0.29374999999999996,0.44999999999999996,0.55625,0.3583333333333333,19.643749999999997,18.0
Jinan,0.25625,0.675,0.6104166666666666,0.5479166666666666,0.53125,0.69375,0.375,0.5916666666666668,0.2875,0.625,0.575,0.6020833333333333,0.63125,0.60625,0.6375000000000001,0.4395833333333333,0.4979166666666667,0.45833333333333337,0.4,0.38541666666666674,0.39375000000000004,0.4666666666666668,0.0,0.4,0.4770833333333333,0.425,0.4,0.3875,0.4083333333333333,0.65,0.6125,0.53125,0.675,0.41875,0.51875,0.60625,0.40625,0.5020833333333333,0.6125,0.4083333333333333,19.727083333333333,17.0
Qingdao,0.30000000000000004,0.6875,0.6625,0.5583333333333333,0.5875,0.7083333333333334,0.4520833333333334,0.6541666666666667,0.3833333333333333,0.6604166666666667,0.6083333333333333,0.5729166666666667,0.66875,0.6270833333333333,0.6583333333333334,0.5895833333333333,0.50625,0.63125,0.51875,0.23124999999999996,0.33125000000000004,0.6145833333333334,0.6,0.0,0.53125,0.6708333333333334,0.6208333333333333,0.27291666666666664,0.3291666666666666,0.65,0.7104166666666667,0.48124999999999996,0.675,0.39166666666666666,0.46458333333333335,0.5895833333333333,0.36666666666666664,0.6145833333333334,0.5270833333333333,0.5145833333333334,21.222916666666666,13.0
Zhengzhou,0.26249999999999996,0.55625,0.54375,0.54375,0.59375,0.5645833333333333,0.3916666666666667,0.68125,0.32499999999999996,0.49583333333333335,0.51875,0.5041666666666667,0.4708333333333333,0.5375000000000001,0.5791666666666667,0.4125000000000001,0.5541666666666667,0.5145833333333334,0.48958333333333326,0.37916666666666665,0.3895833333333334,0.525,0.5229166666666667,0.46875,0.0,0.5604166666666667,0.5104166666666667,0.36874999999999997,0.36874999999999997,0.6354166666666666,0.6187499999999999,0.5625,0.6812499999999999,0.4041666666666667,0.44166666666666665,0.675,0.44375,0.4458333333333333,0.5083333333333333,0.39999999999999997,19.45,19.0
Wuhan,0.2270833333333333,0.6958333333333333,0.6208333333333333,0.5375,0.5625,0.63125,0.4291666666666667,0.5916666666666667,0.23750000000000004,0.625,0.6375,0.58125,0.5395833333333333,0.60625,0.6291666666666667,0.35624999999999996,0.48124999999999996,0.5083333333333333,0.4541666666666666,0.25625,0.30208333333333326,0.6104166666666667,0.575,0.3291666666666666,0.4395833333333333,0.0,0.45416666666666666,0.3125,0.3125,0.6041666666666666,0.6229166666666667,0.50625,0.675,0.3479166666666667,0.5229166666666667,0.5458333333333334,0.3020833333333333,0.5812499999999999,0.5041666666666667,0.31875,19.075,22.0
Changsha,0.3916666666666666,0.7125,0.6375,0.5375,0.5375,0.69375,0.3979166666666667,0.7125,0.49375,0.6,0.4770833333333333,0.5625,0.5979166666666667,0.6187499999999999,0.6625,0.5145833333333333,0.53125,0.6479166666666667,0.61875,0.2979166666666666,0.3583333333333334,0.525,0.6,0.37916666666666665,0.48958333333333326,0.5458333333333334,0.0,0.2875,0.2875,0.6291666666666667,0.6291666666666667,0.50625,0.65,0.3979166666666667,0.4,0.5020833333333333,0.31875,0.5354166666666667,0.5,0.5479166666666667,20.333333333333332,15.0
Guangzhou,0.45624999999999993,0.7041666666666667,0.63125,0.5583333333333333,0.53125,0.7729166666666667,0.53125,0.6875,0.60625,0.6875,0.7291666666666667,0.5916666666666667,0.71875,0.66875,0.6583333333333333,0.60625,0.4833333333333333,0.5354166666666667,0.68125,0.6104166666666667,0.33958333333333335,0.59375,0.6125,0.7270833333333333,0.6312500000000001,0.6875,0.7125,0.0,0.3270833333333333,0.6916666666666667,0.7375,0.53125,0.7375,0.5645833333333333,0.64375,0.7729166666666667,0.6145833333333333,0.65625,0.7291666666666667,0.5625,24.322916666666664,5.0
Shenzhen,0.47291666666666665,0.6708333333333334,0.6375,0.575,0.6875,0.6833333333333333,0.6875,0.6541666666666667,0.63125,0.71875,0.63125,0.6125,0.6520833333333333,0.64375,0.6333333333333333,0.5645833333333333,0.6583333333333333,0.60625,0.6479166666666667,0.5854166666666667,0.5979166666666667,0.63125,0.5916666666666667,0.6708333333333334,0.6312500000000001,0.6875,0.7125,0.6729166666666667,0.0,0.6875,0.6854166666666667,0.5479166666666666,0.7375,0.6125,0.64375,0.7479166666666667,0.7083333333333334,0.6625000000000001,0.6729166666666666,0.65625,25.212500000000002,2.0
