,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.7408742949234489,0.33258601553829076,0.34446583173617074,0.22487565282268096,0.09636632686616248,0.7590737027445451,0.2647264631043256,0.1499999999999999,0.6305858463001021,0.28542435424354246,0.7346507207349914,0.502666184971098,0.5201077166942865,0.055952513345195715,0.03074898199561415
