,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.5453062046736503,0.2681908990011098,0.2918652104950102,0.22487565282268096,0.08102597829661298,0.5633901526558,0.2647264631043256,0.1499999999999999,0.4917945868109438,0.28542435424354246,0.545041976873119,0.41752167630057785,0.37560883348944457,0.055952513345195715,0.03074898199561415
Indifference threshold,0.5453062046736503,0.2681908990011098,0.2918652104950102,0.22487565282268096,0.08102597829661298,0.5633901526558,0.2647264631043256,0.1499999999999999,0.4917945868109438,0.28542435424354246,0.545041976873119,0.41752167630057785,0.37560883348944457,0.055952513345195715,0.03074898199561415
