,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.4674053182917003,0.2298779134295227,0.25017018042429445,0.19275055956229797,0.06945083853995399,0.4829058451335428,0.2269083969465648,0.1285714285714285,0.4215382172665233,0.24464944649446496,0.4671788373198163,0.3578757225433525,0.3219504287052382,0.0479592971530249,0.026356270281954985
Indifference threshold,0.4674053182917003,0.2298779134295227,0.25017018042429445,0.19275055956229797,0.06945083853995399,0.4829058451335428,0.2269083969465648,0.1285714285714285,0.4215382172665233,0.24464944649446496,0.4671788373198163,0.3578757225433525,0.3219504287052382,0.0479592971530249,0.026356270281954985
