,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.23370265914585014,0.11493895671476136,0.12508509021214723,0.09637527978114899,0.03472541926997699,0.2414529225667714,0.1134541984732824,0.06428571428571425,0.21076910863326165,0.12232472324723248,0.23358941865990815,0.17893786127167624,0.1609752143526191,0.02397964857651245,0.013178135140977492
Indifference threshold,0.23370265914585014,0.11493895671476136,0.12508509021214723,0.09637527978114899,0.03472541926997699,0.2414529225667714,0.1134541984732824,0.06428571428571425,0.21076910863326165,0.12232472324723248,0.23358941865990815,0.17893786127167624,0.1609752143526191,0.02397964857651245,0.013178135140977492
