,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.5867042707493957,0.19318534961154274,0.15780186372348157,0.0,0.046021045708648456,0.5870506502662355,0.0,0.0,0.41637377846747475,0.0,0.568826231585617,0.25543352601156055,0.4334966496145255,0.0,0.0
