,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.7281627719580984,0.3157380688124306,0.32030434207917513,0.19275055956229797,0.08990463663268664,0.7438172452518697,0.2269083969465648,0.1285714285714285,0.6065932299187343,0.24464944649446496,0.7199904958023128,0.47140173410404607,0.514615606311694,0.0479592971530249,0.026356270281954985
