,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7281627719580984,0.3157380688124306,0.32030434207917513,0.19275055956229797,0.08990463663268664,0.7438172452518697,0.2269083969465648,0.1285714285714285,0.6065932299187343,0.24464944649446496,0.7199904958023128,0.47140173410404607,0.514615606311694,0.0479592971530249,0.026356270281954985
Indifference threshold,0.6518936341659952,0.21465038845726972,0.17533540413720172,0.0,0.05113449523183162,0.6522785002958171,0.0,0.0,0.4626375316305275,0.0,0.6320291462062411,0.28381502890173393,0.48166294401613946,0.0,0.0
