,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.76629734085415,0.36628190899001106,0.39278881105016183,0.289125839343447,0.10928970733311415,0.7895866177298959,0.34036259541984726,0.19285714285714275,0.6785710790628376,0.36697416974169744,0.7639711706003486,0.5651950867052021,0.5310919374594713,0.07193894572953735,0.03953440542293248
