,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.19556809024979857,0.06439511653718091,0.052600621241160515,0.0,0.015340348569549484,0.19568355008874513,0.0,0.0,0.13879125948915824,0.0,0.18960874386187232,0.08514450867052017,0.14449888320484183,0.0,0.0
