,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7027397260273973,0.2820421753607103,0.27198136276518403,0.128500373041532,0.07698125616573497,0.7133043302665188,0.15127226463104324,0.08571428571428567,0.5586079971559987,0.16309963099630997,0.6906700459369555,0.408872832369942,0.5036313855465091,0.031972864768683266,0.017570846854636658
Indifference threshold,0.6518936341659952,0.21465038845726972,0.17533540413720172,0.0,0.05113449523183162,0.6522785002958171,0.0,0.0,0.4626375316305275,0.0,0.6320291462062411,0.28381502890173393,0.48166294401613946,0.0,0.0
