,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.6773166800966963,0.24834628190899002,0.22365838345119288,0.064250186520766,0.0640578756987833,0.6827914152811679,0.07563613231552162,0.04285714285714284,0.5106227643932632,0.08154981549815499,0.6613495960715983,0.34634393063583796,0.4926471647813243,0.015986432384341633,0.008785423427318329
