,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.7154512489927478,0.29889012208657045,0.2961428524221796,0.160625466301915,0.0834429463992108,0.7285607877591942,0.18909033078880402,0.10714285714285708,0.5826006135373665,0.20387453874538747,0.7053302708696341,0.440137283236994,0.5091234959291016,0.039966080960854085,0.02196355856829582
