,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.6900282030620468,0.26519422863485015,0.24781987310818843,0.09637527978114899,0.07051956593225912,0.6980478727738434,0.1134541984732824,0.06428571428571425,0.5346153807746309,0.12232472324723248,0.6760098210042769,0.37760838150289,0.49813927516391676,0.02397964857651245,0.013178135140977492
Indifference threshold,0.6518936341659952,0.21465038845726972,0.17533540413720172,0.0,0.05113449523183162,0.6522785002958171,0.0,0.0,0.4626375316305275,0.0,0.6320291462062411,0.28381502890173393,0.48166294401613946,0.0,0.0
