,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7154512489927478,0.29889012208657045,0.2961428524221796,0.160625466301915,0.0834429463992108,0.7285607877591942,0.18909033078880402,0.10714285714285708,0.5826006135373665,0.20387453874538747,0.7053302708696341,0.440137283236994,0.5091234959291016,0.039966080960854085,0.02196355856829582
Indifference threshold,0.6518936341659952,0.21465038845726972,0.17533540413720172,0.0,0.05113449523183162,0.6522785002958171,0.0,0.0,0.4626375316305275,0.0,0.6320291462062411,0.28381502890173393,0.48166294401613946,0.0,0.0
