,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.7790088638195005,0.3831298557158712,0.41695030070715744,0.32125093260383,0.11575139756658998,0.8048430752225714,0.37818066157760805,0.21428571428571416,0.7025636954442055,0.40774907749077494,0.7786313955330272,0.5964595375722541,0.5365840478420637,0.07993216192170817,0.04392711713659164
Indifference threshold,0.2607574536663981,0.0858601553829079,0.07013416165488069,0.0,0.02045379809273265,0.26091140011832686,0.0,0.0,0.18505501265221103,0.0,0.2528116584824964,0.11352601156069358,0.1926651776064558,0.0,0.0
