,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.6773166800966963,0.24834628190899002,0.22365838345119288,0.064250186520766,0.0640578756987833,0.6827914152811679,0.07563613231552162,0.04285714285714284,0.5106227643932632,0.08154981549815499,0.6613495960715983,0.34634393063583796,0.4926471647813243,0.015986432384341633,0.008785423427318329
Indifference threshold,0.6518936341659952,0.21465038845726972,0.17533540413720172,0.0,0.05113449523183162,0.6522785002958171,0.0,0.0,0.4626375316305275,0.0,0.6320291462062411,0.28381502890173393,0.48166294401613946,0.0,0.0
