,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.07790088638195006,0.038312985571587126,0.04169503007071575,0.032125093260383,0.011575139756658998,0.08048430752225715,0.03781806615776081,0.02142857142857142,0.07025636954442055,0.040774907749077494,0.07786313955330272,0.059645953757225416,0.05365840478420637,0.007993216192170817,0.004392711713659164
Indifference threshold,0.07790088638195006,0.038312985571587126,0.04169503007071575,0.032125093260383,0.011575139756658998,0.08048430752225715,0.03781806615776081,0.02142857142857142,0.07025636954442055,0.040774907749077494,0.07786313955330272,0.059645953757225416,0.05365840478420637,0.007993216192170817,0.004392711713659164
