,EnerCon,RD,Loan,TerInd,PubSpa,WatCon,Engle,Unemp,PopDen,GradeII,SolWas,WasWater,ConWas,PubBus,PasInt
Preference threshold,0.31160354552780023,0.1532519422863485,0.166780120282863,0.128500373041532,0.04630055902663599,0.3219372300890286,0.15127226463104324,0.08571428571428567,0.2810254781776822,0.16309963099630997,0.3114525582132109,0.23858381502890166,0.2146336191368255,0.031972864768683266,0.017570846854636658
Indifference threshold,0.31160354552780023,0.1532519422863485,0.166780120282863,0.128500373041532,0.04630055902663599,0.3219372300890286,0.15127226463104324,0.08571428571428567,0.2810254781776822,0.16309963099630997,0.3114525582132109,0.23858381502890166,0.2146336191368255,0.031972864768683266,0.017570846854636658
