City,Beijing,Tianjin,Shijiazhuang,Qinhuangdao,Baoding,Taiyuan,Hohhot,Shenyang,Dalian,Changchun,Harbin,Shanghai,Nanjing,Suzhou,Zhenjiang,Hangzhou,Ningbo,Wenzhou,Hefei,Fuzhou,Xiamen,Nanchang,Jinan,Qingdao,Zhengzhou,Wuhan,Changsha,Guangzhou,Shenzhen,Nanning,Guilin,Haikou,Chongqing,Chengdu,Guiyang,Zunyi,Kunming,Xi’an,Lanzhou,Urumqi,RowSum,Rank
Beijing,0.0,0.7250000000000001,0.7250000000000001,0.7166666666666668,0.6895833333333333,0.7875000000000001,0.6625000000000001,0.7562500000000001,0.6625000000000001,0.7145833333333335,0.6729166666666668,0.6833333333333333,0.7458333333333335,0.7145833333333335,0.75,0.6979166666666667,0.6729166666666667,0.6729166666666667,0.6729166666666668,0.6416666666666667,0.6104166666666667,0.6312500000000001,0.7145833333333335,0.6833333333333335,0.6916666666666668,0.6729166666666668,0.6833333333333335,0.6312500000000001,0.5104166666666667,0.7520833333333334,0.7833333333333334,0.6875,0.7562500000000001,0.6104166666666667,0.56875,0.6833333333333335,0.6625000000000001,0.6729166666666668,0.7458333333333335,0.6729166666666668,26.789583333333344,1.0
Tianjin,0.2749999999999999,0.0,0.5541666666666667,0.47916666666666663,0.46249999999999997,0.6083333333333334,0.5166666666666667,0.5791666666666667,0.5166666666666667,0.5666666666666667,0.5979166666666668,0.5770833333333333,0.5770833333333333,0.55625,0.5666666666666667,0.55625,0.5229166666666667,0.5333333333333333,0.6083333333333334,0.4312499999999999,0.38125000000000003,0.5395833333333333,0.5041666666666667,0.5791666666666667,0.5812499999999999,0.5791666666666667,0.5541666666666667,0.4208333333333333,0.37083333333333335,0.5125,0.6062500000000001,0.4729166666666666,0.6125,0.5083333333333334,0.5479166666666666,0.58125,0.55625,0.5895833333333333,0.5229166666666667,0.5145833333333334,20.620833333333334,10.0
Shijiazhuang,0.2749999999999999,0.4458333333333333,0.0,0.48124999999999996,0.5416666666666667,0.6395833333333334,0.5208333333333334,0.6041666666666667,0.43958333333333327,0.5937500000000001,0.5729166666666666,0.6000000000000001,0.5854166666666667,0.5229166666666667,0.575,0.5395833333333333,0.4666666666666667,0.5395833333333333,0.58125,0.48124999999999996,0.42291666666666666,0.55625,0.58125,0.5291666666666667,0.5479166666666666,0.6041666666666667,0.5291666666666667,0.3729166666666667,0.3875,0.5333333333333333,0.5791666666666667,0.45624999999999993,0.6208333333333335,0.35833333333333334,0.56875,0.55625,0.45624999999999993,0.6083333333333334,0.48333333333333334,0.5312500000000001,20.28958333333334,13.0
Qinhuangdao,0.2833333333333332,0.5208333333333334,0.51875,0.0,0.6104166666666667,0.6770833333333335,0.48958333333333337,0.6416666666666667,0.5104166666666667,0.6250000000000001,0.5479166666666667,0.6479166666666667,0.6020833333333334,0.6020833333333334,0.6125000000000002,0.4979166666666667,0.51875,0.6020833333333334,0.4854166666666667,0.3895833333333334,0.4645833333333334,0.5687500000000001,0.6020833333333334,0.4541666666666667,0.5229166666666667,0.5375000000000001,0.5208333333333334,0.4416666666666667,0.44583333333333336,0.6625000000000001,0.6312500000000001,0.5979166666666668,0.6416666666666667,0.47500000000000003,0.5166666666666667,0.5791666666666667,0.3520833333333333,0.5416666666666667,0.55625,0.44791666666666674,20.943749999999998,8.0
Baoding,0.3104166666666667,0.5375000000000001,0.45833333333333326,0.3895833333333333,0.0,0.5541666666666667,0.48333333333333334,0.5208333333333334,0.43958333333333327,0.5979166666666667,0.5708333333333333,0.5645833333333333,0.59375,0.5645833333333333,0.575,0.4729166666666666,0.5395833333333333,0.48958333333333326,0.5708333333333333,0.3645833333333333,0.3958333333333333,0.6062500000000001,0.53125,0.48749999999999993,0.4895833333333333,0.5208333333333333,0.47083333333333327,0.40624999999999994,0.3458333333333333,0.48333333333333334,0.5541666666666667,0.5395833333333333,0.6041666666666666,0.44166666666666665,0.425,0.4708333333333333,0.39791666666666664,0.5833333333333333,0.45624999999999993,0.43749999999999994,19.245833333333337,19.0
Taiyuan,0.2124999999999999,0.3916666666666666,0.3604166666666666,0.3229166666666665,0.4458333333333333,0.0,0.43124999999999997,0.5583333333333333,0.4541666666666666,0.5979166666666668,0.5687500000000001,0.56875,0.49374999999999997,0.5354166666666667,0.5458333333333333,0.4916666666666666,0.40833333333333327,0.5020833333333333,0.5541666666666667,0.42708333333333326,0.33541666666666664,0.5270833333333333,0.54375,0.5541666666666667,0.5104166666666666,0.5354166666666667,0.46875,0.4354166666666667,0.3791666666666667,0.5625,0.5833333333333334,0.42708333333333326,0.5416666666666666,0.4541666666666667,0.5416666666666666,0.5666666666666667,0.39791666666666664,0.5499999999999999,0.48333333333333334,0.4416666666666666,18.71041666666667,28.0
Hohhot,0.3374999999999999,0.4833333333333333,0.47916666666666663,0.5104166666666666,0.5166666666666666,0.5687500000000001,0.0,0.6416666666666667,0.5541666666666667,0.6104166666666667,0.6291666666666668,0.5750000000000001,0.6479166666666667,0.6395833333333334,0.65,0.55625,0.5458333333333333,0.5041666666666667,0.5291666666666667,0.5666666666666667,0.45416666666666666,0.5895833333333335,0.5666666666666667,0.58125,0.6541666666666667,0.6083333333333334,0.6062500000000001,0.5354166666666667,0.3916666666666667,0.6229166666666667,0.6479166666666668,0.5937500000000001,0.7416666666666667,0.5041666666666668,0.6479166666666668,0.6395833333333334,0.6083333333333334,0.6208333333333335,0.64375,0.45416666666666666,22.258333333333336,5.0
Shenyang,0.2437499999999999,0.4208333333333333,0.39583333333333326,0.3583333333333333,0.47916666666666663,0.44166666666666665,0.3583333333333333,0.0,0.6000000000000001,0.5958333333333334,0.6041666666666667,0.53125,0.6104166666666667,0.55625,0.6083333333333334,0.55625,0.4395833333333333,0.5541666666666667,0.5875,0.3895833333333333,0.3729166666666667,0.5895833333333333,0.5041666666666667,0.5791666666666667,0.5812499999999999,0.5791666666666667,0.5041666666666667,0.33749999999999997,0.37083333333333335,0.5916666666666668,0.6229166666666667,0.4729166666666666,0.5791666666666667,0.4479166666666667,0.4854166666666666,0.6145833333333335,0.4520833333333333,0.5895833333333333,0.5229166666666667,0.525,19.65416666666667,17.0
Dalian,0.3374999999999999,0.4833333333333333,0.5604166666666668,0.48958333333333326,0.5604166666666668,0.5458333333333334,0.4458333333333333,0.3999999999999999,0.0,0.6875,0.6000000000000001,0.6041666666666667,0.6729166666666667,0.6083333333333333,0.6291666666666667,0.5541666666666667,0.60625,0.5541666666666667,0.6000000000000001,0.5479166666666666,0.5791666666666667,0.5895833333333333,0.5541666666666666,0.5750000000000001,0.6,0.6083333333333334,0.6354166666666667,0.5645833333333333,0.3729166666666666,0.6666666666666667,0.5895833333333333,0.5979166666666667,0.6916666666666667,0.5625000000000001,0.5729166666666666,0.6562500000000001,0.6708333333333334,0.5895833333333333,0.5291666666666667,0.5729166666666666,22.26666666666667,4.0
Changchun,0.28541666666666654,0.43333333333333335,0.4062499999999999,0.3749999999999999,0.40208333333333335,0.40208333333333324,0.3895833333333333,0.40416666666666656,0.3125,0.0,0.5625,0.5229166666666666,0.54375,0.5645833333333333,0.6166666666666667,0.5145833333333333,0.55625,0.55625,0.58125,0.5395833333333333,0.32291666666666663,0.6041666666666667,0.5249999999999999,0.5395833333333333,0.5499999999999999,0.5208333333333333,0.5125,0.43749999999999994,0.3979166666666667,0.5499999999999999,0.55625,0.5395833333333333,0.6375000000000001,0.45624999999999993,0.48958333333333326,0.5395833333333333,0.4937499999999999,0.55625,0.48749999999999993,0.4645833333333333,19.149999999999995,23.0
Harbin,0.32708333333333317,0.40208333333333324,0.42708333333333337,0.4520833333333333,0.4291666666666667,0.4312499999999999,0.37083333333333324,0.39583333333333326,0.3999999999999999,0.4375,0.0,0.5479166666666666,0.5520833333333333,0.5958333333333333,0.6270833333333333,0.5541666666666667,0.5874999999999999,0.5458333333333333,0.5416666666666666,0.53125,0.39791666666666664,0.5875,0.575,0.5208333333333333,0.5895833333333333,0.5875,0.55625,0.5541666666666667,0.38958333333333334,0.575,0.6145833333333334,0.48958333333333326,0.6708333333333334,0.47291666666666665,0.5979166666666667,0.5645833333333333,0.5958333333333333,0.5666666666666667,0.5458333333333333,0.49583333333333335,20.10416666666667,14.0
Shanghai,0.31666666666666665,0.4229166666666667,0.3999999999999999,0.3520833333333333,0.4354166666666667,0.43125,0.42499999999999993,0.46875,0.39583333333333326,0.4770833333333334,0.4520833333333334,0.0,0.5833333333333333,0.5937500000000001,0.6687500000000001,0.5229166666666666,0.49374999999999997,0.5770833333333333,0.6062500000000001,0.5958333333333334,0.3875,0.6395833333333334,0.5979166666666667,0.5645833333333333,0.5958333333333333,0.5770833333333333,0.5625,0.42083333333333334,0.4166666666666667,0.5729166666666666,0.6000000000000001,0.5958333333333334,0.6520833333333335,0.4291666666666667,0.525,0.575,0.49166666666666664,0.5854166666666667,0.5125,0.5145833333333333,20.03541666666666,15.0
Nanjing,0.25416666666666654,0.4229166666666667,0.4145833333333333,0.3979166666666666,0.40625,0.5062500000000001,0.3520833333333333,0.3895833333333333,0.3270833333333333,0.45625000000000004,0.44791666666666674,0.41666666666666674,0.0,0.5895833333333335,0.5666666666666667,0.5333333333333333,0.55625,0.5145833333333333,0.5645833333333333,0.4333333333333333,0.36666666666666664,0.575,0.55625,0.5645833333333333,0.475,0.5729166666666666,0.5729166666666667,0.46458333333333335,0.3645833333333333,0.6312500000000001,0.5895833333333333,0.45833333333333326,0.63125,0.5166666666666667,0.4125,0.5479166666666667,0.37083333333333335,0.575,0.5583333333333335,0.53125,18.885416666666668,25.0
Suzhou,0.28541666666666654,0.44375,0.4770833333333333,0.3979166666666666,0.4354166666666667,0.46458333333333335,0.3604166666666666,0.44375,0.3916666666666667,0.4354166666666667,0.4041666666666667,0.4062499999999999,0.41041666666666654,0.0,0.5895833333333333,0.6000000000000001,0.5875,0.5979166666666668,0.5229166666666667,0.4333333333333333,0.4083333333333333,0.5333333333333333,0.56875,0.5395833333333334,0.5416666666666666,0.5229166666666667,0.5479166666666667,0.4645833333333333,0.40625,0.55625,0.6125,0.5333333333333333,0.6645833333333334,0.5750000000000001,0.44583333333333336,0.5541666666666667,0.49583333333333335,0.5333333333333333,0.5458333333333334,0.4791666666666667,19.216666666666672,21.0
Zhenjiang,0.25,0.43333333333333335,0.42500000000000004,0.38749999999999984,0.42500000000000004,0.4541666666666667,0.35,0.3916666666666666,0.37083333333333335,0.3833333333333333,0.3729166666666667,0.33124999999999993,0.43333333333333335,0.41041666666666665,0.0,0.475,0.5145833333333334,0.5145833333333334,0.5229166666666667,0.35,0.45,0.4916666666666667,0.4958333333333333,0.55,0.5,0.5416666666666667,0.5583333333333333,0.39166666666666666,0.45833333333333337,0.5895833333333333,0.5395833333333333,0.4333333333333333,0.6166666666666667,0.4333333333333334,0.45,0.5375000000000001,0.43333333333333335,0.4916666666666667,0.47916666666666663,0.4895833333333333,17.727083333333333,34.0
Hangzhou,0.30208333333333326,0.44375,0.4604166666666667,0.5020833333333333,0.5270833333333333,0.5083333333333334,0.44375,0.44375,0.4458333333333333,0.4854166666666667,0.4458333333333333,0.4770833333333334,0.4666666666666667,0.3999999999999999,0.525,0.0,0.5895833333333335,0.5791666666666667,0.6041666666666667,0.5895833333333333,0.4708333333333333,0.5958333333333334,0.5895833333333333,0.6312500000000001,0.6041666666666667,0.6062500000000001,0.6145833333333334,0.50625,0.4145833333333333,0.5979166666666668,0.6229166666666667,0.5541666666666667,0.6645833333333334,0.5437500000000001,0.64375,0.7000000000000001,0.6208333333333333,0.5958333333333334,0.5458333333333334,0.5333333333333333,20.895833333333336,9.0
