City,Beijing,Tianjin,Shijiazhuang,Qinhuangdao,Baoding,Taiyuan,Hohhot,Shenyang,Dalian,Changchun,Harbin,Shanghai,Nanjing,Suzhou,Zhenjiang,Hangzhou,Ningbo,Wenzhou,Hefei,Fuzhou,Xiamen,Nanchang,Jinan,Qingdao,Zhengzhou,Wuhan,Changsha,Guangzhou,Shenzhen,Nanning,Guilin,Haikou,Chongqing,Chengdu,Guiyang,Zunyi,Kunming,Xi’an,Lanzhou,Urumqi,RowSum,Rank
Beijing,0.0,0.675,0.7375,0.6625000000000001,0.65,0.76875,0.6125,0.7375,0.55,0.675,0.6125,0.675,0.70625,0.675,0.76875,0.675,0.64375,0.64375,0.6125,0.58125,0.55,0.58125,0.675,0.6125,0.675,0.6125,0.675,0.58125,0.48125,0.73125,0.7625,0.65,0.7375,0.55,0.51875,0.64375,0.6125,0.6125,0.70625,0.6125,25.243750000000002,1.0
Tianjin,0.32499999999999996,0.0,0.44999999999999996,0.41874999999999996,0.44375,0.5375000000000001,0.475,0.5,0.38125,0.475,0.5249999999999999,0.4625,0.48124999999999996,0.50625,0.56875,0.475,0.475,0.44375,0.475,0.38125,0.34375,0.46875,0.44375,0.5,0.46875,0.5,0.5,0.35,0.34375,0.44375,0.5249999999999999,0.38125,0.5625,0.40625,0.4375,0.46875,0.4125,0.5,0.46875,0.40625,17.731250000000003,32.0
Shijiazhuang,0.26249999999999996,0.55,0.0,0.4125,0.49375,0.5,0.46249999999999997,0.5,0.38125,0.525,0.51875,0.51875,0.50625,0.46875,0.53125,0.46875,0.40625,0.46875,0.5,0.375,0.36875,0.49374999999999997,0.5,0.46875,0.49374999999999997,0.5249999999999999,0.40625,0.36875,0.36875,0.49374999999999997,0.51875,0.40625,0.58125,0.3375,0.51875,0.49375,0.4375,0.5249999999999999,0.43125,0.43124999999999997,18.01875,29.0
Qinhuangdao,0.3374999999999999,0.58125,0.5875,0.0,0.58125,0.5875000000000001,0.39999999999999997,0.58125,0.4625,0.55625,0.51875,0.575,0.53125,0.5625,0.53125,0.4375,0.46875,0.55625,0.45625000000000004,0.36875,0.39375000000000004,0.51875,0.53125,0.42500000000000004,0.49374999999999997,0.48750000000000004,0.46249999999999997,0.43125,0.39375,0.55,0.55,0.49375,0.58125,0.42500000000000004,0.45625,0.49375,0.3125,0.46249999999999997,0.49375,0.39999999999999997,19.0375,22.0
Baoding,0.35,0.55625,0.50625,0.41874999999999996,0.0,0.5375,0.4375,0.5,0.40625,0.53125,0.5249999999999999,0.5249999999999999,0.50625,0.50625,0.53125,0.4125,0.46875,0.5,0.4375,0.34375,0.375,0.5562499999999999,0.53125,0.375,0.46875,0.40625,0.4125,0.375,0.3375,0.44375,0.5249999999999999,0.5,0.5562499999999999,0.4,0.40625,0.4625,0.38125,0.46875,0.4375,0.39999999999999997,17.818749999999998,30.0
Taiyuan,0.23124999999999996,0.4624999999999999,0.5,0.41249999999999987,0.4625,0.0,0.375,0.46249999999999997,0.40625,0.46875,0.4875,0.5125,0.44375,0.4125,0.5375,0.4125,0.375,0.40625,0.43124999999999997,0.28125,0.30624999999999997,0.49374999999999997,0.4125,0.39999999999999997,0.375,0.46249999999999997,0.375,0.375,0.30625,0.46249999999999997,0.49374999999999997,0.34375,0.46249999999999997,0.39375,0.36874999999999997,0.49375,0.2875,0.46875,0.43125,0.3125,16.10625,39.0
Hohhot,0.38749999999999996,0.525,0.5375000000000001,0.6000000000000001,0.5625,0.625,0.0,0.5375,0.475,0.5625,0.5875,0.5562499999999999,0.6,0.6,0.6312500000000001,0.44375,0.50625,0.44375,0.46875,0.5,0.375,0.5625,0.56875,0.46875,0.59375,0.5,0.44375,0.5,0.3375,0.5625,0.5562499999999999,0.5,0.65,0.4625,0.5874999999999999,0.55625,0.5062500000000001,0.5625,0.5625,0.40625,20.4125,12.0
Shenyang,0.26249999999999996,0.5,0.5,0.41874999999999996,0.5,0.5375000000000001,0.4625,0.0,0.4375,0.5,0.525,0.4625,0.53125,0.5375,0.5375,0.475,0.44375,0.44375,0.4375,0.31875,0.34375,0.46875,0.44375,0.4375,0.5,0.5,0.46249999999999997,0.31875,0.34375,0.46875,0.55,0.4125,0.5,0.39999999999999997,0.375,0.5249999999999999,0.4125,0.5,0.46875,0.375,17.637500000000003,33.0
Dalian,0.44999999999999996,0.61875,0.61875,0.5375,0.59375,0.59375,0.525,0.5625,0.0,0.61875,0.51875,0.60625,0.5625,0.5375,0.56875,0.50625,0.5625,0.5625,0.53125,0.46875,0.5,0.525,0.50625,0.49374999999999997,0.53125,0.5,0.5249999999999999,0.475,0.34375,0.6499999999999999,0.675,0.56875,0.65,0.51875,0.49374999999999997,0.5874999999999999,0.5375,0.5625,0.46875,0.49375,21.15,8.0
Changchun,0.32499999999999996,0.525,0.475,0.44375,0.46875,0.53125,0.4375,0.5,0.38125,0.0,0.49374999999999997,0.46249999999999997,0.475,0.475,0.5375,0.44375,0.4125,0.5,0.5,0.4375,0.28125,0.5249999999999999,0.475,0.46875,0.5,0.46875,0.44375,0.34375,0.3375,0.46875,0.49374999999999997,0.4375,0.5874999999999999,0.34375,0.4375,0.49375,0.38125,0.46875,0.4375,0.40625,17.625,34.0
Harbin,0.38749999999999996,0.4750000000000001,0.48124999999999996,0.48124999999999996,0.4750000000000001,0.5125,0.4125,0.475,0.48124999999999996,0.5062500000000001,0.0,0.46875,0.45625,0.54375,0.54375,0.475,0.56875,0.475,0.48124999999999996,0.44999999999999996,0.29374999999999996,0.50625,0.50625,0.44999999999999996,0.53125,0.475,0.475,0.475,0.31875,0.475,0.5249999999999999,0.38749999999999996,0.625,0.4125,0.475,0.475,0.4125,0.475,0.475,0.4375,18.35625,27.0
Shanghai,0.32499999999999996,0.5375,0.48124999999999996,0.42500000000000004,0.4750000000000001,0.48750000000000004,0.4437500000000001,0.5375,0.39375000000000004,0.5375000000000001,0.53125,0.0,0.5125,0.5125,0.60625,0.48124999999999996,0.44375,0.50625,0.5125,0.44375,0.35,0.5375000000000001,0.5375,0.475,0.50625,0.5375,0.48124999999999996,0.38125,0.35,0.48124999999999996,0.5,0.50625,0.6000000000000001,0.38125,0.475,0.5,0.44999999999999996,0.5375,0.44375,0.4375,18.6625,26.0
Nanjing,0.29374999999999996,0.51875,0.49375,0.46875,0.49375,0.55625,0.4,0.46875,0.4375,0.525,0.54375,0.48750000000000004,0.0,0.475,0.475,0.44375,0.38125,0.4125,0.43124999999999997,0.36874999999999997,0.33749999999999997,0.4625,0.46875,0.43124999999999997,0.40625,0.43125,0.49374999999999997,0.36874999999999997,0.36250000000000004,0.51875,0.51875,0.40625,0.58125,0.39375000000000004,0.36249999999999993,0.48750000000000004,0.34375,0.43125,0.51875,0.4625,17.4625,36.0
Suzhou,0.32499999999999996,0.49375,0.53125,0.4375,0.49375,0.5875,0.4,0.4625,0.4625,0.525,0.45625000000000004,0.48750000000000004,0.525,0.0,0.5,0.5,0.4375,0.4375,0.4875,0.375,0.36875,0.4625,0.4375,0.45625,0.40625,0.4625,0.45625,0.3125,0.36875,0.49375,0.4875,0.40625,0.6125,0.41875,0.42500000000000004,0.5125,0.375,0.4625,0.4875,0.43125,17.76875,31.0
Zhenjiang,0.23124999999999996,0.43125,0.46875,0.46875,0.46875,0.4625,0.3687499999999999,0.4625,0.43125,0.4625,0.45625000000000004,0.39375000000000004,0.525,0.5,0.0,0.40625,0.4375,0.40625,0.43125,0.3125,0.3375,0.43125,0.4375,0.45625,0.46249999999999997,0.4625,0.39375,0.3125,0.36875,0.43125,0.45625,0.34375,0.5875,0.41875,0.42500000000000004,0.4875,0.34375,0.43125,0.43125,0.43125,16.575000000000003,38.0
Hangzhou,0.32499999999999996,0.525,0.53125,0.5625,0.5875,0.5875,0.55625,0.525,0.49375,0.55625,0.525,0.51875,0.55625,0.5,0.59375,0.0,0.5,0.5,0.58125,0.525,0.43125,0.525,0.53125,0.55,0.5249999999999999,0.525,0.525,0.4375,0.36875,0.55625,0.6125,0.5249999999999999,0.6125,0.5125,0.55,0.6375,0.53125,0.525,0.46875,0.4625,20.4625,11.0
Ningbo,0.35624999999999996,0.525,0.59375,0.53125,0.53125,0.625,0.49375,0.55625,0.4375,0.5875,0.43125,0.55625,0.61875,0.5625,0.5625,0.5,0.0,0.4375,0.46875,0.40625,0.4625,0.4625,0.4375,0.4875,0.53125,0.49375,0.43125,0.40625,0.375,0.5875,0.55,0.50625,0.5875,0.4625,0.4625,0.525,0.46875,0.49375,0.5,0.4625,19.475,17.0
Wenzhou,0.35624999999999996,0.55625,0.53125,0.44375,0.5,0.59375,0.55625,0.55625,0.4375,0.5,0.525,0.49375,0.5875,0.5625,0.59375,0.5,0.5625,0.0,0.53125,0.5,0.4,0.525,0.5,0.525,0.53125,0.55625,0.525,0.40625,0.375,0.525,0.55,0.44375,0.5875,0.4625,0.525,0.5875,0.53125,0.55625,0.46875,0.4625,19.93125,16.0
Hefei,0.38749999999999996,0.525,0.5,0.54375,0.5625,0.5687500000000001,0.53125,0.5625,0.46875,0.5,0.51875,0.48750000000000004,0.5687500000000001,0.5125,0.56875,0.41874999999999996,0.53125,0.46875,0.0,0.4125,0.40625,0.49375,0.44375,0.46875,0.475,0.5,0.5,0.4125,0.34375,0.53125,0.58125,0.475,0.65,0.46249999999999997,0.40625,0.5562499999999999,0.475,0.5,0.5,0.45625,19.275,20.0
